Any,Trimestre,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Precio_m2,Nombre,Valor_compra_venta,Numero_de_contratos
2018,2,8,Nou Barris,55,Ciutat Meridiana,8.39,58.7,84.7,74.0
2018,2,8,Nou Barris,56,Vallbona,,,250.0,60.0
2018,2,9,Sant Andreu,57,la Trinitat Vella,10.24,61.2,139.5,34.0
2018,2,9,Sant Andreu,58,Baró de Viver,,81.0,295.0,18.0
2018,2,9,Sant Andreu,59,el Bon Pastor,11.42,62.9,131.7,2.0
2018,2,9,Sant Andreu,60,Sant Andreu,11.64,66.2,217.3,180.0
2018,2,9,Sant Andreu,61,la Sagrera,12.08,68.1,256.6,174.0
2018,2,9,Sant Andreu,62,el Congrés i els Indians,11.49,68.7,143.0,197.0
2018,2,9,Sant Andreu,63,Navas,11.88,69.7,407.9,107.0
2018,2,10,Sant Martí,64,el Camp de l'Arpa del Clot,13.06,63.9,305.6,1.0
2018,2,10,Sant Martí,65,el Clot,12.72,67.3,385.7,103.0
2018,2,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,14.72,69.9,275.3,8.0
2018,2,10,Sant Martí,67,la Vila Olímpica del Poblenou,17.11,81.6,460.0,70.0
2018,2,10,Sant Martí,68,el Poblenou,14.27,72.1,325.2,70.0
2018,2,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,18.15,78.5,589.5,166.0
2018,2,10,Sant Martí,70,el Besòs i el Maresme,10.66,63.0,171.3,36.0
2018,2,10,Sant Martí,71,Provençals del Poblenou,13.28,69.4,285.1,7.0
2018,2,10,Sant Martí,72,Sant Martí de Provençals,11.86,70.7,289.1,38.0
2018,2,10,Sant Martí,73,la Verneda i la Pau,10.96,67.0,100.7,0.0
2018,3,1,Ciutat Vella,1,el Raval,14.12,64.1,212.3,51.0
2018,3,1,Ciutat Vella,2,el Barri Gòtic,13.54,82.0,331.2,3.0
2018,3,1,Ciutat Vella,3,la Barceloneta,16.85,58.8,138.3,52.0
2018,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",15.12,70.5,362.3,323.0
2018,3,2,Eixample,5,el Fort Pienc,13.41,75.6,462.5,181.0
2018,3,2,Eixample,6,la Sagrada Família,13.97,69.0,258.3,95.0
2018,3,2,Eixample,7,la Dreta de l'Eixample,14.48,94.1,231.8,143.0
2018,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,14.32,84.2,434.8,371.0
2018,3,2,Eixample,9,la Nova Esquerra de l'Eixample,14.16,73.7,356.7,189.0
2018,3,2,Eixample,10,Sant Antoni,13.36,76.4,275.6,113.0
2018,3,3,Sants-Montjuïc,11,el Poble Sec,14.16,60.0,242.7,58.0
2018,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,,,,269.0
2018,3,3,Sants-Montjuïc,13,la Marina de Port,10.59,71.8,261.4,68.0
2018,3,3,Sants-Montjuïc,14,la Font de la Guatlla,12.31,72.7,269.5,100.0
2018,3,3,Sants-Montjuïc,15,Hostafrancs,13.58,63.8,302.4,100.0
2018,3,3,Sants-Montjuïc,16,la Bordeta,12.42,68.4,228.8,129.0
2018,3,3,Sants-Montjuïc,17,Sants - Badal,13.43,61.4,239.5,96.0
2018,3,3,Sants-Montjuïc,18,Sants,13.44,66.9,221.6,409.0
2018,3,4,Les Corts,19,les Corts,15.02,74.7,371.9,456.0
2018,3,4,Les Corts,20,la Maternitat i Sant Ramon,13.67,75.3,375.3,228.0
2018,3,4,Les Corts,21,Pedralbes,14.8,120.8,974.2,85.0
2018,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",11.24,85.1,431.8,278.0
2018,3,5,Sarrià-Sant Gervasi,23,Sarrià,17.86,82.9,701.0,325.0
2018,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,16.26,109.4,1007.9,458.0
2018,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,16.06,88.3,601.6,538.0
2018,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,14.76,100.7,525.1,560.0
2018,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,15.15,72.9,626.1,637.0
2018,3,6,Gràcia,28,Vallcarca i els Penitents,13.73,70.3,146.4,393.0
2018,3,6,Gràcia,29,el Coll,12.75,62.7,244.6,358.0
2018,3,6,Gràcia,30,la Salut,13.17,70.0,316.8,0.0
2018,3,6,Gràcia,31,la Vila de Gràcia,14.72,66.6,409.0,114.0
2018,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,14.02,68.9,375.8,87.0
2018,3,7,Horta-Guinardó,33,el Baix Guinardó,12.72,70.1,304.5,150.0
2018,3,7,Horta-Guinardó,34,Can Baró,12.84,62.3,201.2,114.0
2018,3,7,Horta-Guinardó,35,el Guinardó,12.33,67.3,241.7,200.0
2018,3,7,Horta-Guinardó,36,la Font d'en Fargues,12.94,70.0,389.9,388.0
2018,3,7,Horta-Guinardó,37,el Carmel,11.48,59.4,158.7,402.0
2018,3,7,Horta-Guinardó,38,la Teixonera,12.66,58.8,144.0,206.0
2018,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,9.53,70.2,232.2,74.0
2018,3,7,Horta-Guinardó,40,Montbau,11.5,67.8,173.5,24.0
2018,3,7,Horta-Guinardó,41,la Vall d'Hebron,12.24,70.9,450.0,227.0
2018,3,7,Horta-Guinardó,42,la Clota,,85.0,,111.0
2018,3,7,Horta-Guinardó,43,Horta,12.39,63.1,191.8,225.0
2018,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11.81,65.1,220.3,441.0
2018,3,8,Nou Barris,45,Porta,11.24,64.2,170.4,319.0
2018,3,8,Nou Barris,46,el Turó de la Peira,11.37,62.1,152.5,169.0
2018,3,8,Nou Barris,47,Can Peguera,,54.0,,56.0
2018,3,8,Nou Barris,48,la Guineueta,10.68,69.6,196.0,89.0
2018,3,8,Nou Barris,49,Canyelles,9.11,82.2,169.0,643.0
2018,3,8,Nou Barris,50,les Roquetes,11.85,55.2,157.9,327.0
2018,3,8,Nou Barris,51,Verdun,11.74,53.8,144.3,189.0
2018,3,8,Nou Barris,52,la Prosperitat,11.84,58.0,125.9,66.0
2018,3,8,Nou Barris,53,la Trinitat Nova,12.43,49.1,97.4,242.0
2018,3,8,Nou Barris,54,Torre Baró,,60.8,,43.0
2018,3,8,Nou Barris,55,Ciutat Meridiana,8.81,58.7,95.3,170.0
2018,3,8,Nou Barris,56,Vallbona,,72.0,136.5,84.0
2018,3,9,Sant Andreu,57,la Trinitat Vella,10.14,60.3,242.8,54.0
2018,3,9,Sant Andreu,58,Baró de Viver,,75.4,276.7,38.0
2018,3,9,Sant Andreu,59,el Bon Pastor,10.81,64.5,154.7,26.0
2018,3,9,Sant Andreu,60,Sant Andreu,12.05,66.6,200.0,2.0
2018,3,9,Sant Andreu,61,la Sagrera,11.95,67.4,273.7,147.0
2018,3,9,Sant Andreu,62,el Congrés i els Indians,12.33,66.1,211.7,146.0
2018,3,9,Sant Andreu,63,Navas,11.99,71.3,315.2,152.0
2018,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,12.92,66.3,355.9,93.0
2018,3,10,Sant Martí,65,el Clot,12.85,68.6,412.7,2.0
2018,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,13.78,69.1,301.0,84.0
2018,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,16.39,85.9,,11.0
2018,3,10,Sant Martí,68,el Poblenou,14.68,70.8,318.8,56.0
2018,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,12.99,63.4,401.3,72.0
2018,3,10,Sant Martí,70,el Besòs i el Maresme,11.11,64.6,240.7,127.0
2018,3,10,Sant Martí,71,Provençals del Poblenou,13.88,68.2,281.0,37.0
2018,3,10,Sant Martí,72,Sant Martí de Provençals,11.75,71.8,337.7,5.0
2018,3,10,Sant Martí,73,la Verneda i la Pau,11.42,68.3,164.3,35.0
2018,4,1,Ciutat Vella,1,el Raval,14.07,63.8,277.8,3.0
2018,4,1,Ciutat Vella,2,el Barri Gòtic,14.1,80.7,438.4,29.0
2018,4,1,Ciutat Vella,3,la Barceloneta,17.41,58.5,216.4,5.0
2018,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",15.2,73.9,335.8,42.0
2018,4,2,Eixample,5,el Fort Pienc,13.61,76.1,348.0,317.0
2018,4,2,Eixample,6,la Sagrada Família,14.05,69.3,434.3,186.0
2018,4,2,Eixample,7,la Dreta de l'Eixample,14.44,100.4,362.4,91.0
2018,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,14.37,86.9,401.7,121.0
2018,4,2,Eixample,9,la Nova Esquerra de l'Eixample,14.12,75.1,263.9,350.0
2018,4,2,Eixample,10,Sant Antoni,13.49,76.0,278.8,163.0
2018,4,3,Sants-Montjuïc,11,el Poble Sec,14.02,60.5,262.2,98.0
2018,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,,70.0,,50.0
2018,4,3,Sants-Montjuïc,13,la Marina de Port,11.1,70.6,234.4,239.0
2018,4,3,Sants-Montjuïc,14,la Font de la Guatlla,12.13,66.2,481.1,170.0
2018,4,3,Sants-Montjuïc,15,Hostafrancs,13.89,61.8,251.4,109.0
2018,4,3,Sants-Montjuïc,16,la Bordeta,12.32,67.2,231.2,118.0
2018,4,3,Sants-Montjuïc,17,Sants - Badal,13.31,64.6,304.2,113.0
2018,4,3,Sants-Montjuïc,18,Sants,13.4,65.9,254.0,98.0
2018,4,4,Les Corts,19,les Corts,15.05,73.9,369.7,407.0
2018,4,4,Les Corts,20,la Maternitat i Sant Ramon,13.53,76.0,319.8,478.0
2018,4,4,Les Corts,21,Pedralbes,15.37,107.1,992.0,265.0
2018,4,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",14.25,69.6,360.2,101.0
2018,4,5,Sarrià-Sant Gervasi,23,Sarrià,17.81,83.2,400.0,349.0
2018,4,5,Sarrià-Sant Gervasi,24,les Tres Torres,16.43,101.9,737.5,261.0
2018,4,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,16.27,85.6,651.7,506.0
2018,4,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,15.27,96.6,634.3,584.0
2018,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,14.75,75.4,480.3,568.0
2018,4,6,Gràcia,28,Vallcarca i els Penitents,14.34,71.6,334.4,618.0
2018,4,6,Gràcia,29,el Coll,11.88,66.6,274.7,357.0
2018,4,6,Gràcia,30,la Salut,13.33,72.9,293.2,375.0
2018,4,6,Gràcia,31,la Vila de Gràcia,14.76,66.4,350.4,1.0
2018,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,14.06,70.1,361.5,118.0
2018,4,7,Horta-Guinardó,33,el Baix Guinardó,12.65,68.9,277.9,86.0
2018,4,7,Horta-Guinardó,34,Can Baró,12.14,62.6,214.1,163.0
2018,4,7,Horta-Guinardó,35,el Guinardó,12.38,66.4,231.3,124.0
2018,4,7,Horta-Guinardó,36,la Font d'en Fargues,12.42,70.9,309.2,195.0
2018,4,7,Horta-Guinardó,37,el Carmel,11.6,58.3,106.4,403.0
2018,4,7,Horta-Guinardó,38,la Teixonera,12.17,61.5,151.6,360.0
2018,4,7,Horta-Guinardó,39,Sant Genís dels Agudells,9.56,70.9,121.0,186.0
2018,4,7,Horta-Guinardó,40,Montbau,11.59,67.2,148.4,55.0
2018,4,7,Horta-Guinardó,41,la Vall d'Hebron,12.59,73.0,239.7,21.0
2018,4,7,Horta-Guinardó,42,la Clota,,82.3,,206.0
2018,4,7,Horta-Guinardó,43,Horta,11.76,65.6,262.7,98.0
2018,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12.04,67.7,175.8,245.0
2018,4,8,Nou Barris,45,Porta,11.94,62.5,181.7,470.0
2018,4,8,Nou Barris,46,el Turó de la Peira,11.43,61.7,147.5,346.0
2018,4,8,Nou Barris,47,Can Peguera,,57.0,,135.0
2018,4,8,Nou Barris,48,la Guineueta,10.01,71.5,223.7,50.0
2018,4,8,Nou Barris,49,Canyelles,10.09,77.1,135.5,105.0
2018,4,8,Nou Barris,50,les Roquetes,10.89,58.6,247.3,702.0
2018,4,8,Nou Barris,51,Verdun,11.92,55.7,147.0,317.0
2018,4,8,Nou Barris,52,la Prosperitat,12.41,57.7,132.4,177.0
2018,4,8,Nou Barris,53,la Trinitat Nova,11.7,51.6,82.3,83.0
2018,4,8,Nou Barris,54,Torre Baró,,52.7,,279.0
2018,4,8,Nou Barris,55,Ciutat Meridiana,8.7,59.7,91.3,29.0
2018,4,8,Nou Barris,56,Vallbona,,99.0,101.0,190.0
2018,4,9,Sant Andreu,57,la Trinitat Vella,9.4,60.9,214.4,85.0
2018,4,9,Sant Andreu,58,Baró de Viver,7.6,75.3,,59.0
2018,4,9,Sant Andreu,59,el Bon Pastor,10.68,67.5,151.1,42.0
2018,4,9,Sant Andreu,60,Sant Andreu,12.24,66.3,230.0,31.0
2018,4,9,Sant Andreu,61,la Sagrera,12.23,66.9,313.0,5.0
2018,4,9,Sant Andreu,62,el Congrés i els Indians,12.18,68.7,259.2,167.0
2018,4,9,Sant Andreu,63,Navas,12.12,70.3,491.8,155.0
2018,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,13.58,64.3,311.9,153.0
2018,4,10,Sant Martí,65,el Clot,12.47,73.8,370.4,88.0
2018,4,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,14.16,71.5,278.5,3.0
2018,4,10,Sant Martí,67,la Vila Olímpica del Poblenou,16.65,82.7,482.5,93.0
2018,4,10,Sant Martí,68,el Poblenou,14.76,68.1,323.6,8.0
2018,4,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,16.84,74.9,844.3,68.0
2018,4,10,Sant Martí,70,el Besòs i el Maresme,11.54,62.9,224.4,76.0
2018,4,10,Sant Martí,71,Provençals del Poblenou,14.27,72.4,258.2,149.0
2018,4,10,Sant Martí,72,Sant Martí de Provençals,11.77,73.9,189.7,30.0
2018,4,10,Sant Martí,73,la Verneda i la Pau,11.81,65.9,137.0,5.0
2019,1,1,Ciutat Vella,1,el Raval,14.1,63.0,228.9,31.0
2019,1,1,Ciutat Vella,2,el Barri Gòtic,14.5,81.8,341.4,1.0
2019,1,1,Ciutat Vella,3,la Barceloneta,16.8,55.8,215.6,48.0
2019,1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",14.7,74.6,293.6,7.0
2019,1,2,Eixample,5,el Fort Pienc,13.7,72.7,391.3,40.0
2019,1,2,Eixample,6,la Sagrada Família,14.4,68.2,297.2,338.0
2019,1,2,Eixample,7,la Dreta de l'Eixample,13.9,100.0,424.4,192.0
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,14.3,85.9,283.0,92.0
2019,1,2,Eixample,9,la Nova Esquerra de l'Eixample,13.9,76.5,342.2,157.0
2019,1,2,Eixample,10,Sant Antoni,13.8,74.5,356.7,357.0
2019,1,3,Sants-Montjuïc,11,el Poble Sec,14.3,58.6,324.7,170.0
2019,1,3,Sants-Montjuïc,12,la Marina del Prat Vermell,,,,98.0
2019,1,3,Sants-Montjuïc,13,la Marina de Port,10.1,71.6,191.2,58.0
2019,1,3,Sants-Montjuïc,14,la Font de la Guatlla,12.9,67.1,247.7,292.0
2019,1,3,Sants-Montjuïc,15,Hostafrancs,14.1,60.8,191.9,84.0
2019,1,3,Sants-Montjuïc,16,la Bordeta,12.5,68.6,188.6,97.0
2019,1,3,Sants-Montjuïc,17,Sants - Badal,13.4,62.7,239.6,96.0
2019,1,3,Sants-Montjuïc,18,Sants,13.7,66.2,290.6,114.0
2019,1,4,Les Corts,19,les Corts,14.6,77.9,397.0,106.0
2019,1,4,Les Corts,20,la Maternitat i Sant Ramon,13.8,71.1,410.5,398.0
2019,1,4,Les Corts,21,Pedralbes,16.0,109.7,1011.8,499.0
2019,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",11.4,82.2,380.6,244.0
2019,1,5,Sarrià-Sant Gervasi,23,Sarrià,16.3,81.5,734.1,109.0
2019,1,5,Sarrià-Sant Gervasi,24,les Tres Torres,16.5,106.8,853.2,323.0
2019,1,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,15.5,84.7,416.5,281.0
2019,1,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,14.4,103.0,553.6,494.0
2019,1,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,15.2,73.9,431.0,519.0
2019,1,6,Gràcia,28,Vallcarca i els Penitents,13.6,72.8,205.5,521.0
2019,1,6,Gràcia,29,el Coll,12.2,64.4,108.8,534.0
2019,1,6,Gràcia,30,la Salut,12.7,72.2,379.6,302.0
2019,1,6,Gràcia,31,la Vila de Gràcia,14.8,67.1,437.7,348.0
2019,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,14.1,69.1,340.5,0.0
2019,1,7,Horta-Guinardó,33,el Baix Guinardó,12.9,70.4,280.3,110.0
2019,1,7,Horta-Guinardó,34,Can Baró,13.6,60.1,252.2,100.0
2019,1,7,Horta-Guinardó,35,el Guinardó,12.4,66.3,262.8,132.0
2019,1,7,Horta-Guinardó,36,la Font d'en Fargues,11.6,69.7,202.6,120.0
2019,1,7,Horta-Guinardó,37,el Carmel,12.0,58.8,232.0,202.0
2019,1,7,Horta-Guinardó,38,la Teixonera,11.7,62.0,136.4,352.0
2019,1,7,Horta-Guinardó,39,Sant Genís dels Agudells,10.9,71.9,170.9,334.0
2019,1,7,Horta-Guinardó,40,Montbau,11.6,71.3,159.9,147.0
2019,1,7,Horta-Guinardó,41,la Vall d'Hebron,13.3,71.6,222.3,63.0
2019,1,7,Horta-Guinardó,42,la Clota,,,170.0,17.0
2019,1,7,Horta-Guinardó,43,Horta,12.2,66.3,261.0,182.0
2019,1,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11.9,65.8,229.1,91.0
2019,1,8,Nou Barris,45,Porta,11.6,64.4,179.7,235.0
2019,1,8,Nou Barris,46,el Turó de la Peira,11.4,62.1,145.2,415.0
2019,1,8,Nou Barris,47,Can Peguera,,,,317.0
2019,1,8,Nou Barris,48,la Guineueta,10.3,73.4,194.9,120.0
2019,1,8,Nou Barris,49,Canyelles,9.6,83.5,150.0,49.0
2019,1,8,Nou Barris,50,les Roquetes,11.8,56.7,156.7,103.0
2019,1,8,Nou Barris,51,Verdun,10.7,62.4,148.2,683.0
2019,1,8,Nou Barris,52,la Prosperitat,11.7,59.4,150.6,307.0
2019,1,8,Nou Barris,53,la Trinitat Nova,12.0,52.7,80.0,198.0
2019,1,8,Nou Barris,54,Torre Baró,,67.0,,74.0
2019,1,8,Nou Barris,55,Ciutat Meridiana,9.8,59.0,95.2,293.0
2019,1,8,Nou Barris,56,Vallbona,,,,40.0
2019,1,9,Sant Andreu,57,la Trinitat Vella,10.3,60.9,154.7,184.0
2019,1,9,Sant Andreu,58,Baró de Viver,,78.0,,59.0
2019,1,9,Sant Andreu,59,el Bon Pastor,10.9,67.0,146.6,51.0
2019,1,9,Sant Andreu,60,Sant Andreu,12.2,67.5,213.1,42.0
2019,1,9,Sant Andreu,61,la Sagrera,12.4,67.1,240.4,28.0
2019,1,9,Sant Andreu,62,el Congrés i els Indians,11.5,69.7,251.9,3.0
2019,1,9,Sant Andreu,63,Navas,12.3,71.7,379.2,165.0
2019,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,13.1,67.0,311.0,162.0
2019,1,10,Sant Martí,65,el Clot,12.9,68.5,278.3,132.0
2019,1,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,14.7,70.4,259.2,101.0
2019,1,10,Sant Martí,67,la Vila Olímpica del Poblenou,17.1,83.7,538.0,1.0
2019,1,10,Sant Martí,68,el Poblenou,14.4,68.1,363.4,74.0
2019,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,16.3,86.5,486.2,14.0
2019,1,10,Sant Martí,70,el Besòs i el Maresme,11.0,63.6,238.3,60.0
2019,1,10,Sant Martí,71,Provençals del Poblenou,13.9,70.1,369.2,79.0
2019,1,10,Sant Martí,72,Sant Martí de Provençals,11.7,73.6,296.1,160.0
2019,1,10,Sant Martí,73,la Verneda i la Pau,11.5,68.5,162.2,24.0
2019,2,1,Ciutat Vella,1,el Raval,14.5,65.9,202.8,3.0
2019,2,1,Ciutat Vella,2,el Barri Gòtic,14.0,85.2,394.3,35.0
2019,2,1,Ciutat Vella,3,la Barceloneta,18.1,55.1,218.8,0.0
2019,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",15.5,70.8,248.7,45.0
2019,2,2,Eixample,5,el Fort Pienc,13.6,77.6,520.2,1.0
2019,2,2,Eixample,6,la Sagrada Família,14.4,68.2,255.9,43.0
2019,2,2,Eixample,7,la Dreta de l'Eixample,14.2,99.2,568.6,306.0
2019,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,14.1,86.8,492.6,183.0
2019,2,2,Eixample,9,la Nova Esquerra de l'Eixample,14.6,74.8,247.5,94.0
2019,2,2,Eixample,10,Sant Antoni,14.0,75.9,310.9,113.0
2019,2,3,Sants-Montjuïc,11,el Poble Sec,14.2,60.5,176.7,316.0
2019,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,,121.5,,174.0
2019,2,3,Sants-Montjuïc,13,la Marina de Port,10.6,70.9,182.7,93.0
2019,2,3,Sants-Montjuïc,14,la Font de la Guatlla,12.6,69.6,385.5,54.0
2019,2,3,Sants-Montjuïc,15,Hostafrancs,13.3,66.4,366.8,281.0
2019,2,3,Sants-Montjuïc,16,la Bordeta,12.4,72.1,200.7,99.0
2019,2,3,Sants-Montjuïc,17,Sants - Badal,13.8,62.6,245.0,102.0
2019,2,3,Sants-Montjuïc,18,Sants,13.9,66.7,273.0,105.0
2019,2,4,Les Corts,19,les Corts,14.9,77.2,416.1,128.0
2019,2,4,Les Corts,20,la Maternitat i Sant Ramon,13.8,73.7,357.0,100.0
2019,2,4,Les Corts,21,Pedralbes,14.8,118.6,1000.1,360.0
2019,2,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",13.5,76.6,543.0,481.0
2019,2,5,Sarrià-Sant Gervasi,23,Sarrià,16.8,83.3,859.2,212.0
2019,2,5,Sarrià-Sant Gervasi,24,les Tres Torres,16.9,102.7,743.2,99.0
2019,2,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,15.7,89.4,621.2,325.0
2019,2,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,15.5,95.9,531.3,263.0
2019,2,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,14.8,80.7,307.5,468.0
2019,2,6,Gràcia,28,Vallcarca i els Penitents,14.4,75.1,290.0,498.0
2019,2,6,Gràcia,29,el Coll,12.5,68.1,130.5,491.0
2019,2,6,Gràcia,30,la Salut,12.9,72.7,362.4,495.0
2019,2,6,Gràcia,31,la Vila de Gràcia,15.2,67.1,285.3,355.0
2019,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,14.7,68.5,384.1,316.0
2019,2,7,Horta-Guinardó,33,el Baix Guinardó,12.9,70.7,274.2,2.0
2019,2,7,Horta-Guinardó,34,Can Baró,13.0,61.0,208.7,116.0
2019,2,7,Horta-Guinardó,35,el Guinardó,12.9,66.1,238.2,65.0
2019,2,7,Horta-Guinardó,36,la Font d'en Fargues,13.9,77.8,286.3,147.0
2019,2,7,Horta-Guinardó,37,el Carmel,11.5,60.3,149.8,89.0
2019,2,7,Horta-Guinardó,38,la Teixonera,12.5,60.0,142.7,166.0
2019,2,7,Horta-Guinardó,39,Sant Genís dels Agudells,9.9,73.3,156.4,336.0
2019,2,7,Horta-Guinardó,40,Montbau,11.7,70.9,157.3,325.0
2019,2,7,Horta-Guinardó,41,la Vall d'Hebron,12.5,67.0,191.7,157.0
2019,2,7,Horta-Guinardó,42,la Clota,,47.5,,65.0
2019,2,7,Horta-Guinardó,43,Horta,12.1,65.4,200.7,20.0
2019,2,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12.2,65.4,182.5,173.0
2019,2,8,Nou Barris,45,Porta,12.2,65.6,169.0,89.0
2019,2,8,Nou Barris,46,el Turó de la Peira,12.1,59.2,137.3,222.0
2019,2,8,Nou Barris,47,Can Peguera,,57.0,,452.0
2019,2,8,Nou Barris,48,la Guineueta,9.8,72.5,198.6,335.0
2019,2,8,Nou Barris,49,Canyelles,9.3,81.7,190.7,141.0
2019,2,8,Nou Barris,50,les Roquetes,11.1,59.7,120.9,56.0
2019,2,8,Nou Barris,51,Verdun,12.2,55.1,127.3,72.0
2019,2,8,Nou Barris,52,la Prosperitat,12.0,58.3,124.1,642.0
2019,2,8,Nou Barris,53,la Trinitat Nova,12.8,50.5,90.8,292.0
2019,2,8,Nou Barris,54,Torre Baró,,66.8,,176.0
2019,2,8,Nou Barris,55,Ciutat Meridiana,9.4,60.6,90.7,61.0
2019,2,8,Nou Barris,56,Vallbona,,84.0,99.9,283.0
2019,2,9,Sant Andreu,57,la Trinitat Vella,10.3,60.4,237.2,33.0
2019,2,9,Sant Andreu,58,Baró de Viver,,81.0,,176.0
